Date,Price,MV,VA,VO,DY
2014-01-01,,NA,NA,NA,NA
2014-01-02,,NA,NA,NA,NA
2014-01-03,,NA,NA,NA,NA
2014-01-06,,NA,NA,NA,NA
2014-01-07,,NA,NA,NA,NA
2014-01-08,,NA,NA,NA,NA
2014-01-09,,NA,NA,NA,NA
2014-01-10,,NA,NA,NA,NA
2014-01-13,,NA,NA,NA,NA
2014-01-14,,NA,NA,NA,NA
2014-01-15,,NA,NA,NA,NA
2014-01-16,,NA,NA,NA,NA
2014-01-17,,NA,NA,NA,NA
2014-01-20,,NA,NA,NA,NA
2014-01-21,,NA,NA,NA,NA
2014-01-22,,NA,NA,NA,NA
2014-01-23,,NA,NA,NA,NA
2014-01-24,,NA,NA,NA,NA
2014-01-27,,NA,NA,NA,NA
2014-01-28,,NA,NA,NA,NA
2014-01-29,,NA,NA,NA,NA
2014-01-30,,NA,NA,NA,NA
2014-01-31,,NA,NA,NA,NA
2014-02-03,,NA,NA,NA,NA
2014-02-04,,NA,NA,NA,NA
2014-02-05,,NA,NA,NA,NA
2014-02-06,,NA,NA,NA,NA
2014-02-07,,NA,NA,NA,NA
2014-02-10,,NA,NA,NA,NA
2014-02-11,,NA,NA,NA,NA
2014-02-12,,NA,NA,NA,NA
2014-02-13,,NA,NA,NA,NA
2014-02-14,,NA,NA,NA,NA
2014-02-17,,NA,NA,NA,NA
2014-02-18,,NA,NA,NA,NA
2014-02-19,,NA,NA,NA,NA
2014-02-20,,NA,NA,NA,NA
2014-02-21,,NA,NA,NA,NA
2014-02-24,,NA,NA,NA,NA
2014-02-25,,NA,NA,NA,NA
2014-02-26,,NA,NA,NA,NA
2014-02-27,,NA,NA,NA,NA
2014-02-28,,NA,NA,NA,NA
2014-03-03,,NA,NA,NA,NA
2014-03-04,,NA,NA,NA,NA
2014-03-05,,NA,NA,NA,NA
2014-03-06,,NA,NA,NA,NA
2014-03-07,,NA,NA,NA,NA
2014-03-10,,NA,NA,NA,NA
2014-03-11,,NA,NA,NA,NA
2014-03-12,,NA,NA,NA,NA
2014-03-13,,NA,NA,NA,NA
2014-03-14,,NA,NA,NA,NA
2014-03-17,,NA,NA,NA,NA
2014-03-18,,NA,NA,NA,NA
2014-03-19,,NA,NA,NA,NA
2014-03-20,,NA,NA,NA,NA
2014-03-21,,NA,NA,NA,NA
2014-03-24,,NA,NA,NA,NA
2014-03-25,,NA,NA,NA,NA
2014-03-26,,NA,NA,NA,NA
2014-03-27,,NA,NA,NA,NA
2014-03-28,,NA,NA,NA,NA
2014-03-31,,NA,NA,NA,NA
2014-04-01,,NA,NA,NA,NA
2014-04-02,,NA,NA,NA,NA
2014-04-03,,NA,NA,NA,NA
2014-04-04,,NA,NA,NA,NA
2014-04-07,,NA,NA,NA,NA
2014-04-08,,NA,NA,NA,NA
2014-04-09,,NA,NA,NA,NA
2014-04-10,,NA,NA,NA,NA
2014-04-11,,NA,NA,NA,NA
2014-04-14,,NA,NA,NA,NA
2014-04-15,,NA,NA,NA,NA
2014-04-16,,NA,NA,NA,NA
2014-04-17,,NA,NA,NA,NA
2014-04-18,,NA,NA,NA,NA
2014-04-21,16.2,21059.99,6683777.0,405503.0,0.0
2014-04-22,16.1,20929.98,970618.2,59550.9,0.0
2014-04-23,17.3,22489.98,3028397.0,178802.2,0.0
2014-04-24,17.7,23009.99,2882434.0,163759.6,0.0
2014-04-25,17.9,23269.99,2636916.0,146014.4,0.0
2014-04-28,17.7,23009.99,1166215.0,64780.1,0.0
2014-04-29,18.4,23919.99,1278457.0,70486.5,0.0
2014-04-30,18.9,24569.99,1685034.0,90331.4,0.0
2014-05-01,18.9,24569.99,NA,NA,0.0
2014-05-02,19.4,25219.99,2005144.0,103676.1,0.0
2014-05-05,19.4,25219.99,NA,NA,0.0
2014-05-06,19.3,25089.98,998162.1,51141.3,0.0
2014-05-07,20.2,26259.99,2570940.0,129903.4,0.0
2014-05-08,19.4,25219.99,1201208.0,60736.7,0.0
2014-05-09,19.8,25739.98,1114050.0,56504.6,0.0
2014-05-12,20.5,26650.0,1156018.0,57214.2,0.0
2014-05-13,20.5,26650.0,NA,NA,0.0
2014-05-14,24.3,31589.98,4068032.0,174534.0,0.0
2014-05-15,25.5,33150.0,3693416.0,144645.1,0.0
2014-05-16,23.1,30029.98,3010508.0,122103.1,0.0
