Date,Price,MV,VA,VO,DY
2014-01-01,,NA,NA,NA,NA
2014-01-02,,NA,NA,NA,NA
2014-01-03,,NA,NA,NA,NA
2014-01-06,,NA,NA,NA,NA
2014-01-07,,NA,NA,NA,NA
2014-01-08,,NA,NA,NA,NA
2014-01-09,,NA,NA,NA,NA
2014-01-10,,NA,NA,NA,NA
2014-01-13,,NA,NA,NA,NA
2014-01-14,,NA,NA,NA,NA
2014-01-15,,NA,NA,NA,NA
2014-01-16,,NA,NA,NA,NA
2014-01-17,,NA,NA,NA,NA
2014-01-20,,NA,NA,NA,NA
2014-01-21,,NA,NA,NA,NA
2014-01-22,,NA,NA,NA,NA
2014-01-23,,NA,NA,NA,NA
2014-01-24,,NA,NA,NA,NA
2014-01-27,,NA,NA,NA,NA
2014-01-28,,NA,NA,NA,NA
2014-01-29,,NA,NA,NA,NA
2014-01-30,,NA,NA,NA,NA
2014-01-31,,NA,NA,NA,NA
2014-02-03,,NA,NA,NA,NA
2014-02-04,,NA,NA,NA,NA
2014-02-05,,NA,NA,NA,NA
2014-02-06,,NA,NA,NA,NA
2014-02-07,,NA,NA,NA,NA
2014-02-10,,NA,NA,NA,NA
2014-02-11,,NA,NA,NA,NA
2014-02-12,,NA,NA,NA,NA
2014-02-13,,NA,NA,NA,NA
2014-02-14,,NA,NA,NA,NA
2014-02-17,,NA,NA,NA,NA
2014-02-18,,NA,NA,NA,NA
2014-02-19,,NA,NA,NA,NA
2014-02-20,,NA,NA,NA,NA
2014-02-21,,NA,NA,NA,NA
2014-02-24,,NA,NA,NA,NA
2014-02-25,,NA,NA,NA,NA
2014-02-26,,NA,NA,NA,NA
2014-02-27,,NA,NA,NA,NA
2014-02-28,,NA,NA,NA,NA
2014-03-03,,NA,NA,NA,NA
2014-03-04,,NA,NA,NA,NA
2014-03-05,,NA,NA,NA,NA
2014-03-06,,NA,NA,NA,NA
2014-03-07,,NA,NA,NA,NA
2014-03-10,,NA,NA,NA,NA
2014-03-11,,NA,NA,NA,NA
2014-03-12,,NA,NA,NA,NA
2014-03-13,,NA,NA,NA,NA
2014-03-14,,NA,NA,NA,NA
2014-03-17,,NA,NA,NA,NA
2014-03-18,,NA,NA,NA,NA
2014-03-19,,NA,NA,NA,NA
2014-03-20,,NA,NA,NA,NA
2014-03-21,,NA,NA,NA,NA
2014-03-24,,NA,NA,NA,NA
2014-03-25,,NA,NA,NA,NA
2014-03-26,,NA,NA,NA,NA
2014-03-27,,NA,NA,NA,NA
2014-03-28,,NA,NA,NA,NA
2014-03-31,,NA,NA,NA,NA
2014-04-01,,NA,NA,NA,NA
2014-04-02,,NA,NA,NA,NA
2014-04-03,,NA,NA,NA,NA
2014-04-04,,NA,NA,NA,NA
2014-04-07,,NA,NA,NA,NA
2014-04-08,,NA,NA,NA,NA
2014-04-09,,NA,NA,NA,NA
2014-04-10,,NA,NA,NA,NA
2014-04-11,,NA,NA,NA,NA
2014-04-14,,NA,NA,NA,NA
2014-04-15,,NA,NA,NA,NA
2014-04-16,,NA,NA,NA,NA
2014-04-17,,NA,NA,NA,NA
2014-04-18,,NA,NA,NA,NA
2014-04-21,,NA,NA,NA,NA
2014-04-22,,NA,NA,NA,NA
2014-04-23,,NA,NA,NA,NA
2014-04-24,,NA,NA,NA,NA
2014-04-25,,NA,NA,NA,NA
2014-04-28,,NA,NA,NA,NA
2014-04-29,,NA,NA,NA,NA
2014-04-30,,NA,NA,NA,NA
2014-05-01,,NA,NA,NA,NA
2014-05-02,,NA,NA,NA,NA
2014-05-05,,NA,NA,NA,NA
2014-05-06,,NA,NA,NA,NA
2014-05-07,,NA,NA,NA,NA
2014-05-08,8.4,10600.0,4893347.0,548989.7,0.0
2014-05-09,8.08,10200.0,978684.2,115242.9,0.0
2014-05-12,9.19,11600.0,1313676.0,150787.3,0.0
2014-05-13,9.19,11600.0,NA,NA,0.0
2014-05-14,11.64,14700.0,4097040.0,387212.2,0.0
2014-05-15,11.33,14300.0,3991858.0,344697.1,0.0
2014-05-16,10.93,13800.0,1771125.0,157083.4,0.0
2014-05-19,11.01,13900.0,1093179.0,98804.8,0.0
2014-05-20,10.77,13600.0,891038.9,82251.6,0.0
2014-05-21,11.09,14000.0,782188.4,71120.2,0.0
2014-05-22,11.09,14000.0,1644581.0,145440.8,0.0
